item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,noise_corrected_drift,similarity_metric
math_reasoning_1683,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.836649,0.860190,-0.023541,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1683,math_reasoning,reordering,5,5,0.000000,0.200000,-0.200000,,false,0.836649,0.868211,-0.031562,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1683,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.836649,0.858826,-0.022177,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1864,math_reasoning,context_injection,5,5,1.000000,0.600000,0.400000,0.400000,true,0.956289,0.925940,0.030348,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1864,math_reasoning,formatting_changes,5,5,1.000000,0.400000,0.600000,0.600000,true,0.956289,0.940264,0.016025,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1864,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956289,0.962683,-0.006394,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1864,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956289,0.950666,0.005623,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_1864,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956289,0.950026,0.006263,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,context_injection,5,5,0.200000,0.000000,0.200000,1.000000,true,0.774086,0.816935,-0.042849,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,formatting_changes,5,5,0.200000,0.000000,0.200000,1.000000,true,0.774086,0.804359,-0.030273,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,paraphrasing,5,5,0.200000,0.000000,0.200000,1.000000,true,0.774086,0.829018,-0.054932,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,reordering,5,5,0.200000,0.000000,0.200000,1.000000,true,0.774086,0.786670,-0.012584,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_190,math_reasoning,surface_noise,5,5,0.200000,0.000000,0.200000,1.000000,true,0.774086,0.835547,-0.061461,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.722560,0.775353,-0.052793,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.722560,0.788169,-0.065610,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.722560,0.761978,-0.039419,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.722560,0.760548,-0.037989,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2166,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.722560,0.760818,-0.038258,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2258,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.893753,0.912227,-0.018475,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2258,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.893753,0.906350,-0.012598,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2258,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.893753,0.903081,-0.009328,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2258,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.893753,0.909787,-0.016034,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2258,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.893753,0.867017,0.026736,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2325,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880944,0.888685,-0.007741,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2325,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880944,0.898604,-0.017659,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2325,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880944,0.879517,0.001428,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2325,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880944,0.887406,-0.006462,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2325,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880944,0.890118,-0.009174,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2490,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true,0.883905,0.880943,0.002963,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2490,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true,0.883905,0.895329,-0.011423,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2490,math_reasoning,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true,0.883905,0.866921,0.016985,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2490,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.883905,0.899072,-0.015166,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2490,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.883905,0.863260,0.020646,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2551,math_reasoning,context_injection,5,5,0.600000,0.400000,0.200000,0.333333,true,0.906830,0.905598,0.001232,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2551,math_reasoning,formatting_changes,5,5,0.600000,0.000000,0.600000,1.000000,true,0.906830,0.901847,0.004983,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2551,math_reasoning,paraphrasing,5,5,0.600000,0.400000,0.200000,0.333333,true,0.906830,0.896043,0.010788,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2551,math_reasoning,reordering,5,5,0.600000,0.600000,0.000000,0.000000,false,0.906830,0.901098,0.005732,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2551,math_reasoning,surface_noise,5,5,0.600000,0.200000,0.400000,0.666667,true,0.906830,0.901089,0.005741,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true,0.792774,0.803310,-0.010535,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.792774,0.839628,-0.046854,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.792774,0.818412,-0.025638,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.792774,0.811660,-0.018886,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2652,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.792774,0.828910,-0.036136,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.870493,0.802816,0.067677,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.870493,0.868774,0.001718,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.870493,0.828226,0.042267,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.870493,0.854062,0.016431,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2817,math_reasoning,surface_noise,5,5,0.000000,0.200000,-0.200000,,false,0.870493,0.866825,0.003668,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.950724,0.960616,-0.009892,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.950724,0.956263,-0.005539,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.950724,0.930435,0.020289,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.950724,0.945112,0.005612,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2832,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.950724,0.960657,-0.009932,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.912847,0.904854,0.007993,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.912847,0.902941,0.009907,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.912847,0.856585,0.056262,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.912847,0.893871,0.018976,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2873,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.912847,0.902165,0.010682,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2888,math_reasoning,context_injection,5,5,0.800000,0.400000,0.400000,0.500000,true,0.887934,0.896308,-0.008374,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2888,math_reasoning,formatting_changes,5,5,0.800000,0.400000,0.400000,0.500000,true,0.887934,0.900292,-0.012358,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2888,math_reasoning,paraphrasing,5,5,0.800000,0.600000,0.200000,0.250000,true,0.887934,0.898444,-0.010510,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2888,math_reasoning,reordering,5,5,0.800000,0.800000,0.000000,0.000000,false,0.887934,0.924470,-0.036536,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2888,math_reasoning,surface_noise,5,5,0.800000,0.400000,0.400000,0.500000,true,0.887934,0.903681,-0.015747,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.834424,0.827714,0.006710,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.834424,0.861638,-0.027214,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.834424,0.855075,-0.020650,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.834424,0.839777,-0.005353,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_2891,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.834424,0.810790,0.023634,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3012,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.834582,0.891425,-0.056842,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3012,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.834582,0.887534,-0.052952,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3012,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.834582,0.875731,-0.041149,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3012,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.834582,0.902652,-0.068070,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3012,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.834582,0.905358,-0.070776,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3048,math_reasoning,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false,0.980014,0.925284,0.054730,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3048,math_reasoning,formatting_changes,5,5,0.800000,0.800000,0.000000,0.000000,false,0.980014,0.979588,0.000426,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3048,math_reasoning,paraphrasing,5,5,0.800000,0.400000,0.400000,0.500000,true,0.980014,0.978031,0.001983,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3048,math_reasoning,reordering,5,5,0.800000,0.800000,0.000000,0.000000,false,0.980014,0.974604,0.005409,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3048,math_reasoning,surface_noise,5,5,0.800000,0.400000,0.400000,0.500000,true,0.980014,0.972998,0.007016,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3150,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.907302,0.920209,-0.012908,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3150,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.907302,0.917758,-0.010457,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3150,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.907302,0.907878,-0.000576,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3150,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.907302,0.909204,-0.001903,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3150,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.907302,0.914926,-0.007625,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3152,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.927078,0.932841,-0.005763,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3152,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.927078,0.926191,0.000886,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3152,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.927078,0.934071,-0.006993,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3152,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.927078,0.923209,0.003869,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3152,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.927078,0.929903,-0.002825,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3167,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true,0.924817,0.931992,-0.007175,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3167,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true,0.924817,0.937914,-0.013097,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3167,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.924817,0.891085,0.033732,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3167,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.924817,0.951655,-0.026838,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3167,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.924817,0.950199,-0.025382,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3236,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901980,0.903529,-0.001550,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3236,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901980,0.874768,0.027211,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3236,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901980,0.905751,-0.003771,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3236,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901980,0.918008,-0.016029,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3236,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901980,0.906466,-0.004486,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955682,0.958612,-0.002930,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955682,0.962699,-0.007017,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955682,0.957029,-0.001348,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955682,0.963791,-0.008109,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3251,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955682,0.963740,-0.008058,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3265,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.817429,0.856962,-0.039533,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3265,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.817429,0.842073,-0.024643,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3265,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.817429,0.861160,-0.043731,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3265,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.817429,0.848243,-0.030813,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3265,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.817429,0.851961,-0.034532,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880782,0.848436,0.032346,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880782,0.886179,-0.005397,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880782,0.862966,0.017816,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880782,0.871056,0.009725,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3336,math_reasoning,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true,0.880782,0.884320,-0.003538,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.814146,0.816805,-0.002658,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.814146,0.867605,-0.053459,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.814146,0.841241,-0.027095,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.814146,0.851033,-0.036887,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3374,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.814146,0.835646,-0.021500,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.855134,0.868067,-0.012933,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.855134,0.865466,-0.010332,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.855134,0.869669,-0.014535,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.855134,0.871478,-0.016344,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_338,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.855134,0.869662,-0.014528,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,context_injection,5,5,0.600000,0.400000,0.200000,0.333333,true,0.960359,0.948884,0.011475,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,formatting_changes,5,5,0.600000,0.400000,0.200000,0.333333,true,0.960359,0.948647,0.011712,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,paraphrasing,5,5,0.600000,0.000000,0.600000,1.000000,true,0.960359,0.943856,0.016503,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,reordering,5,5,0.600000,0.000000,0.600000,1.000000,true,0.960359,0.945791,0.014568,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3402,math_reasoning,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.960359,0.960153,0.000206,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3634,math_reasoning,context_injection,5,5,0.800000,0.400000,0.400000,0.500000,true,0.946276,0.931859,0.014417,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3634,math_reasoning,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false,0.946276,0.956500,-0.010224,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3634,math_reasoning,paraphrasing,5,5,0.800000,0.800000,0.000000,0.000000,false,0.946276,0.940783,0.005493,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3634,math_reasoning,reordering,5,5,0.800000,0.600000,0.200000,0.250000,true,0.946276,0.947062,-0.000786,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3634,math_reasoning,surface_noise,5,5,0.800000,0.600000,0.200000,0.250000,true,0.946276,0.944683,0.001593,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.959809,0.966962,-0.007153,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.959809,0.962471,-0.002662,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.959809,0.957788,0.002021,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.959809,0.966408,-0.006599,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3715,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.959809,0.954136,0.005674,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3822,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969166,0.959115,0.010051,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3822,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969166,0.943151,0.026015,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3822,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969166,0.934096,0.035069,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3822,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969166,0.946359,0.022806,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3822,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.969166,0.936587,0.032578,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.878489,0.881343,-0.002854,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.878489,0.854872,0.023617,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.878489,0.880274,-0.001785,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.878489,0.888840,-0.010351,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_3886,math_reasoning,surface_noise,5,5,0.000000,0.200000,-0.200000,,false,0.878489,0.883390,-0.004901,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4126,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.874667,0.889548,-0.014881,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4126,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.874667,0.900624,-0.025957,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4126,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.874667,0.895193,-0.020526,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4126,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false,0.874667,0.903986,-0.029319,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4126,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.874667,0.899396,-0.024730,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4227,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.968195,0.974609,-0.006414,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4227,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.968195,0.973670,-0.005475,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4227,math_reasoning,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true,0.968195,0.968707,-0.000512,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4227,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.968195,0.963020,0.005175,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4227,math_reasoning,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true,0.968195,0.966422,0.001773,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4387,math_reasoning,context_injection,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.984457,0.979998,0.004459,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4387,math_reasoning,formatting_changes,5,5,0.200000,0.400000,-0.200000,-1.000000,false,0.984457,0.977522,0.006935,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4387,math_reasoning,paraphrasing,5,5,0.200000,0.200000,0.000000,0.000000,false,0.984457,0.958852,0.025605,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4387,math_reasoning,reordering,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.984457,0.980049,0.004408,sentence-transformers/all-MiniLM-L6-v2
math_reasoning_4387,math_reasoning,surface_noise,5,5,0.200000,0.000000,0.200000,1.000000,true,0.984457,0.984363,0.000094,sentence-transformers/all-MiniLM-L6-v2
