case_id,task,dataset,perturbation,version,sample_idx,stored_score,recomputed_score,changed
promptrobust_pdr_formatting_math_19,math_reasoning,MATH,formatting,perturbed,2,1.0,1.0,0
promptrobust_pdr_formatting_math_19,math_reasoning,MATH,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_math_19,math_reasoning,MATH,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,original,0,0.0,0.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,original,2,0.0,0.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,original,4,0.0,0.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,perturbed,0,1.0,1.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,perturbed,1,0.0,0.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,perturbed,2,1.0,1.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,perturbed,3,0.0,0.0,0
promptrobust_pdr_formatting_math_24,math_reasoning,MATH,formatting,perturbed,4,0.0,0.0,0
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,original,1,0.0,1.0,1
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,original,2,0.0,1.0,1
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,original,3,0.0,1.0,1
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,original,4,0.0,1.0,1
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,perturbed,2,1.0,1.0,0
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_math_29,math_reasoning,MATH,formatting,perturbed,4,1.0,1.0,0
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,original,2,0.0,1.0,1
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,original,3,0.0,1.0,1
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,perturbed,2,1.0,1.0,0
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_math_34,math_reasoning,MATH,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,original,0,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,perturbed,0,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,perturbed,1,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,perturbed,2,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_math_39,math_reasoning,MATH,formatting,perturbed,4,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,original,0,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,perturbed,0,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,perturbed,1,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_math_44,math_reasoning,MATH,formatting,perturbed,4,1.0,1.0,0
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,original,1,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,original,2,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,original,3,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,original,4,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_math_49,math_reasoning,MATH,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_04,code_generation,HumanEval,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,original,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_09,code_generation,HumanEval,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,original,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,original,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,original,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,original,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_14,code_generation,HumanEval,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,original,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,perturbed,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_19,code_generation,HumanEval,formatting,perturbed,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,original,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,original,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,original,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,original,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_24,code_generation,HumanEval,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,original,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,original,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,original,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,original,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_29,code_generation,HumanEval,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,original,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,perturbed,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,perturbed,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,perturbed,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_34,code_generation,HumanEval,formatting,perturbed,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,original,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,perturbed,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_39,code_generation,HumanEval,formatting,perturbed,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,original,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,original,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,original,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,original,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,original,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,perturbed,0,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,perturbed,1,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,perturbed,2,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,perturbed,3,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_44,code_generation,HumanEval,formatting,perturbed,4,1.0,1.0,0
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,original,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,original,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,original,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,original,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,original,4,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,perturbed,0,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,perturbed,1,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,perturbed,2,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,perturbed,3,0.0,1.0,1
promptrobust_pdr_formatting_humaneval_49,code_generation,HumanEval,formatting,perturbed,4,0.0,1.0,1
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_04,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_09,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_14,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_19,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_24,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_29,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_34,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_39,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_44,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,perturbed,0,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,perturbed,1,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,perturbed,2,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,perturbed,3,1.0,1.0,0
promptrobust_pdr_context_injection_squad_49,factual_qa,SQuAD V2,context_injection,perturbed,4,1.0,1.0,0
promptrobust_pdr_context_injection_math_04,math_reasoning,MATH,context_injection,original,0,1.0,1.0,0
promptrobust_pdr_context_injection_math_04,math_reasoning,MATH,context_injection,original,1,1.0,1.0,0
promptrobust_pdr_context_injection_math_04,math_reasoning,MATH,context_injection,original,2,1.0,1.0,0
promptrobust_pdr_context_injection_math_04,math_reasoning,MATH,context_injection,original,3,1.0,1.0,0
promptrobust_pdr_context_injection_math_04,math_reasoning,MATH,context_injection,original,4,1.0,1.0,0
promptrobust_pdr_context_injection_math_04,math_reasoning,MATH,context_injection,perturbed,0,1.0,1.0,0
