case_id,task,dataset,perturbation,clean_single_correct,perturbed_single_correct,clean_mean_correctness,perturbed_mean_correctness,uncorrected_pdr_loss,perturbed_pdr_loss,corrected_pdr,correctness_sample_noise
promptrobust_pdr_reordering_squad_45,factual_qa,SQuAD V2,reordering,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_reordering_squad_46,factual_qa,SQuAD V2,reordering,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_reordering_squad_47,factual_qa,SQuAD V2,reordering,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_reordering_squad_48,factual_qa,SQuAD V2,reordering,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_reordering_squad_49,factual_qa,SQuAD V2,reordering,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_reordering_squad_50,factual_qa,SQuAD V2,reordering,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_01,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_02,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_03,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_04,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_05,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_06,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_07,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_08,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_09,code_generation,HumanEval,surface_noise,1.0,1.0,0.8,1.0,0.19999999999999996,0.0,-0.19999999999999996,0.2
promptrobust_pdr_surface_noise_humaneval_10,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_11,code_generation,HumanEval,surface_noise,1.0,0.0,1.0,0.8,0.0,0.19999999999999996,0.19999999999999996,0.2
promptrobust_pdr_surface_noise_humaneval_12,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_13,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_14,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_15,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_16,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_17,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_18,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_19,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_20,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_21,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_22,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_23,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_24,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_25,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_26,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_27,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_29,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_30,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_31,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_32,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,0.0,0.0,0.2,0.0,0.8,1.0,0.19999999999999996,0.2
promptrobust_pdr_surface_noise_humaneval_34,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_35,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_36,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_37,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_39,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_40,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_41,code_generation,HumanEval,surface_noise,0.0,1.0,0.8,1.0,0.19999999999999996,0.0,-0.19999999999999996,0.2
promptrobust_pdr_surface_noise_humaneval_42,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_44,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_45,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_46,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_47,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_49,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_humaneval_50,code_generation,HumanEval,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_01,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_02,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_03,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_04,math_reasoning,MATH,surface_noise,1.0,1.0,0.8,1.0,0.19999999999999996,0.0,-0.19999999999999996,0.2
promptrobust_pdr_surface_noise_math_05,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_06,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_07,math_reasoning,MATH,surface_noise,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
promptrobust_pdr_surface_noise_math_08,math_reasoning,MATH,surface_noise,1.0,0.0,0.6,0.2,0.4,0.8,0.4,0.4449489742783178
promptrobust_pdr_surface_noise_math_09,math_reasoning,MATH,surface_noise,0.0,0.0,0.2,0.8,0.8,0.19999999999999996,-0.6000000000000001,0.4
promptrobust_pdr_surface_noise_math_10,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_11,math_reasoning,MATH,surface_noise,1.0,0.0,0.6,0.2,0.4,0.8,0.4,0.4449489742783178
promptrobust_pdr_surface_noise_math_12,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_13,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_14,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_15,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_16,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_17,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_18,math_reasoning,MATH,surface_noise,0.0,1.0,0.8,0.6,0.19999999999999996,0.4,0.20000000000000007,0.4449489742783178
promptrobust_pdr_surface_noise_math_19,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_20,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_21,math_reasoning,MATH,surface_noise,0.0,0.0,0.4,0.6,0.6,0.4,-0.19999999999999996,0.4898979485566356
promptrobust_pdr_surface_noise_math_22,math_reasoning,MATH,surface_noise,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
promptrobust_pdr_surface_noise_math_23,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_24,math_reasoning,MATH,surface_noise,1.0,0.0,0.2,0.0,0.8,1.0,0.19999999999999996,0.2
promptrobust_pdr_surface_noise_math_25,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_26,math_reasoning,MATH,surface_noise,0.0,1.0,0.8,0.8,0.19999999999999996,0.19999999999999996,0.0,0.4
promptrobust_pdr_surface_noise_math_27,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_28,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_29,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_30,math_reasoning,MATH,surface_noise,1.0,0.0,0.4,0.4,0.6,0.6,0.0,0.4898979485566356
promptrobust_pdr_surface_noise_math_31,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_32,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_33,math_reasoning,MATH,surface_noise,1.0,1.0,0.4,0.4,0.6,0.6,0.0,0.4898979485566356
promptrobust_pdr_surface_noise_math_34,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_35,math_reasoning,MATH,surface_noise,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
promptrobust_pdr_surface_noise_math_36,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_37,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_38,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_39,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_40,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,0.8,0.0,0.19999999999999996,0.19999999999999996,0.2
promptrobust_pdr_surface_noise_math_41,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_42,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_43,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_44,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_45,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_46,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_47,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_48,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_math_49,math_reasoning,MATH,surface_noise,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
promptrobust_pdr_surface_noise_math_50,math_reasoning,MATH,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_01,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_02,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_03,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_04,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_05,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_06,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_07,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_08,factual_qa,SQuAD V2,surface_noise,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_09,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_10,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_11,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_12,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_13,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_14,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_15,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_16,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_17,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_18,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_19,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_20,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_21,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_22,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_23,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_24,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_25,factual_qa,SQuAD V2,surface_noise,1.0,1.0,0.9333333333333333,1.0,0.06666666666666665,0.0,-0.06666666666666665,0.06666666666666668
promptrobust_pdr_surface_noise_squad_26,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_27,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_28,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_29,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_30,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_31,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_32,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_33,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_34,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_35,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_36,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_37,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_38,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_39,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_40,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_41,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_42,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_43,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_44,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_45,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_46,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_47,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_48,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_49,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
promptrobust_pdr_surface_noise_squad_50,factual_qa,SQuAD V2,surface_noise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
